www.youtube.com/embed/w-zHunNaDv4,https://ocremix.org/remix/OCR04280," ""Esuna Is Busy Again"" ",OCR04280,Rockos,/artist/11932/rockos,Lemele Castle,/song/1538/lemele-castle,Norihiko Yamanuki,/artist/1300/norihiko-yamanuki,The 7th Saga,/game/732/7th-saga-snes
www.youtube.com/embed/z4D7oqxWS4M,https://ocremix.org/remix/OCR00001," ""Shin Shuriken Jam"" ",OCR00001,djpretzel,/artist/4279/djpretzel,Main BGM (BGM 2),/song/923/main-bgm-bgm-2,Yasuhiro Kawakami,/artist/122/yasuhiro-kawakami,Shinobi,/game/81/shinobi-sms
www.youtube.com/embed/0Wqrz01KU2Q,https://ocremix.org/remix/OCR00002," ""Prehistoric Xmas"" ",OCR00002,djpretzel,/artist/4279/djpretzel,Level 1,/song/2331/level-1,Tsukasa Masuko,/artist/1178/tsukasa-masuko,Bonk's Adventure,/game/44/bonks-adventure-tg16
www.youtube.com/embed/5fwJpWMV5qs,https://ocremix.org/remix/OCR00003," ""Dorsal Dub"" ",OCR00003,djpretzel,/artist/4279/djpretzel,Title,/song/3531/title,András Magyari,/artist/168/andras-magyari,Ecco the Dolphin,/game/52/ecco-the-dolphin-gen
www.youtube.com/embed/hqMwW7Rvg-4,https://ocremix.org/remix/OCR00004," ""Trance Version"" ",OCR00004,Instant Remedy,/artist/4339/instant-remedy,Theme,/song/25051/theme,Mark Cooksey,/artist/48/mark-cooksey,Ghosts'n Goblins,/game/1201/ghostsn-goblins-c64
www.youtube.com/embed/jw2NwSIlrQs,https://ocremix.org/remix/OCR00005," ""Instant"" ",OCR00005,Instant Remedy,/artist/4339/instant-remedy,Magical Sound Shower,/song/571/magical-sound-shower,Hiroshi Kawaguchi,/artist/23/hiroshi-kawaguchi,OutRun,/game/139/outrun-arc
www.youtube.com/embed/7KK4a4AxuX8,https://ocremix.org/remix/OCR00006," ""Legacy"" ",OCR00006,djpretzel,/artist/4279/djpretzel,Main Theme,/song/6/main-theme,Izuho Numata,/artist/175/izuho-numata,Phantasy Star III: Generations of Doom,/game/95/phantasy-star-iii-generations-of-doom-gen
www.youtube.com/embed/Of0O0BJpUhc,https://ocremix.org/remix/OCR00007," ""El Salsa"" ",OCR00007,djpretzel,/artist/4279/djpretzel,Main Theme,/song/897/main-theme,Junko Ozawa,/artist/44/junko-ozawa,Rolling Thunder,/game/181/rolling-thunder-arc
